sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
2332,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1926,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8166,-30,-30,-20,-30,-30,-3,-30,-30,-25,-30,5
1882,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
9598,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1208,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1344,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
398,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
5861,-30,-30,-30,30,-30,28,-30,-30,-30,-30,3
9502,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
988,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7249,-30,-30,-30,-4,-30,-2,-30,-30,-30,-30,5
5398,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3806,-30,-30,-30,-18,-30,-30,-30,-30,-30,-30,3
8120,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
578,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7110,-30,-30,25,1,-30,-14,-30,-30,-30,-30,2
7758,-30,-30,-30,-30,26,-22,-30,-30,-30,-30,4
1028,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
408,-30,-30,-30,-30,-30,-30,-30,-30,-10,-30,8
6019,-14,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3097,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
900,16,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8637,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6813,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9016,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
629,-30,-30,-30,9,-30,30,-30,-30,-30,-30,5
8970,-30,-30,-30,-30,-30,-22,-30,30,-30,-30,7
8444,-30,-30,-30,-30,-30,7,30,-30,-30,-30,6
6601,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6281,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8907,-30,-30,-30,-30,3,-30,-30,-30,-30,-30,4
2372,-30,-30,30,-30,-30,9,-30,-30,-30,-30,2
2238,-30,-30,-30,-30,-30,30,30,-30,-30,-30,5
7742,-30,-30,30,-30,-30,-30,-27,-30,-30,-30,2
9487,-30,-30,-30,-30,4,-30,-30,-30,-30,-30,4
9340,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
4719,-30,-30,-30,30,-30,-30,-30,-30,30,-30,3
4931,20,-30,-30,-30,-30,-30,-30,-30,-13,-30,0
8537,-30,-30,-30,-30,0,-30,-30,-30,-30,-30,4
4459,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1302,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3118,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7805,30,-30,-20,-30,-30,-30,-30,-30,-30,-30,0
7294,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5924,-30,-30,-30,-30,-30,-7,-30,-30,30,-30,8
1153,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
339,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
969,-30,-30,-30,-30,-30,21,-30,-30,-30,-30,5
6206,-30,-30,-23,-30,-30,25,-13,-30,-30,-30,5
5736,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
512,30,-30,-30,-30,-30,-17,-30,-30,-30,-30,0
977,-30,-30,-30,-30,20,-30,-30,-30,-30,-30,4
8295,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4404,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6176,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4518,-30,-30,-30,6,-30,-30,-30,-30,-30,-30,3
9228,-30,-30,-30,-30,24,-30,-30,-30,-30,-30,4
6679,-30,-30,-30,-30,-30,-15,-30,-30,-30,-30,5
68,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2548,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3715,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6976,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9223,-30,-30,-30,-14,-30,-30,-30,-30,-30,-30,3
5262,-30,-30,-30,30,-30,12,-30,-30,-30,-30,3
8327,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5250,-30,-30,-30,-30,-30,-30,-30,-30,-30,-14,9
1773,-30,-30,-30,-30,-30,11,-30,-30,-2,-30,5
4328,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8335,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1770,30,-30,-30,-30,-30,-29,-30,-30,-30,-30,0
7469,-30,-30,-30,-30,-30,14,-30,-30,-24,-30,5
9439,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7153,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7712,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
525,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3037,-30,-30,11,-18,-30,-30,-30,-30,-30,-30,2
5804,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3284,-30,-30,-30,-30,-30,-30,-30,-30,-30,21,9
8114,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7002,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1349,-30,-30,-30,-17,-30,30,-30,-30,-30,-30,5
8050,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9630,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1707,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7217,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8849,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5797,-30,-30,22,-30,-30,-8,-30,-30,-30,-30,2
753,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2033,-30,-30,-30,30,-30,5,-30,-30,-30,-30,3
3257,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
9851,-30,-30,-30,-30,-30,-30,-30,-30,-30,23,9
2355,-30,-3,-30,-30,-30,-30,-30,-30,-30,-30,1
6709,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4326,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
442,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4016,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4598,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9516,-30,-30,-30,-30,11,-30,-30,-30,-30,-30,4
3002,-30,-30,-30,-30,8,-30,-30,-30,-30,-30,4
8362,-30,-30,-30,-30,-30,-30,13,-30,-30,-30,6
2210,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9956,-30,-30,-30,-30,-30,-30,-30,-3,-30,-30,7
8183,-30,-30,30,-30,-30,-11,-30,-30,-30,-30,2
4157,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1557,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9366,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6460,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1826,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4597,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7280,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
363,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6202,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9904,-30,-30,-30,30,-30,30,-30,-30,-30,-30,3
6744,-30,-30,-30,30,-30,30,-30,-30,-30,-30,3
6646,-30,-30,-30,30,-30,-14,-30,-30,-30,-30,3
2584,-30,-30,-30,-30,-30,30,-30,-30,-2,-30,5
4532,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7933,-30,-30,-30,30,-30,-1,-30,-30,-30,-30,3
7227,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3996,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
81,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
327,-30,-30,-30,30,-30,-10,-30,-30,-30,-30,3
8803,-30,-30,-30,-30,-30,-30,-30,-30,17,-30,8
1118,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1877,-30,-30,-30,-25,-30,-22,-30,-30,-30,-30,5
9415,-30,-30,-30,-30,-30,-12,-30,-30,-30,-27,5
1636,-26,-30,-25,-30,-30,-4,-30,-30,-30,-30,5
2495,30,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
9803,30,-30,-30,-30,-30,-24,-30,-30,-30,-30,0
3675,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
8149,-30,-30,-30,-30,-30,-30,-30,-30,0,-30,8
4397,-30,-30,-30,7,-30,-30,-30,-30,-10,-30,3
1804,-30,-30,-28,-30,-30,-30,-30,-26,-16,-30,8
9038,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8748,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3351,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7843,-30,-30,-30,30,-30,30,-30,-30,-30,-30,3
7180,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9866,-30,-30,-30,18,-30,-30,-30,-30,-28,-30,3
8071,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1156,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
4240,-30,-30,-30,-7,-30,-12,-30,-30,-30,-30,3
639,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1307,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9756,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7473,-30,-30,-30,30,-30,-3,-30,-30,-30,-30,3
1115,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2556,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5153,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5842,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6406,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7911,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6161,-30,-30,-30,-30,30,9,-30,-30,-30,-30,4
3313,-30,-30,-30,-30,-30,-30,-30,-30,-30,10,9
2519,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9577,-30,-30,-30,-15,-30,15,-30,-30,-30,-30,5
4524,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
251,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9122,-30,-30,-30,-9,-30,-30,-30,4,-30,-30,7
3485,-9,-30,-30,-30,-30,1,-30,-30,-20,-30,5
6383,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2394,30,-30,-30,-30,-30,-14,-30,-30,-30,-30,0
2780,1,-30,-9,-30,-30,-23,-30,-30,-30,-30,0
7395,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
581,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
477,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3112,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7533,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
942,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7133,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3474,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2697,-30,-30,-30,-30,11,-30,-30,-30,-30,-30,4
9708,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8676,-30,-30,-30,-30,30,-26,-30,-30,-30,-30,4
6678,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8689,-30,-30,-30,-30,-30,-30,-30,-30,-30,16,9
8806,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
846,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9191,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3724,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
379,-30,-30,-12,12,-30,-30,-30,-30,-30,-30,3
4119,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5553,-30,-30,-30,-30,-30,6,-30,-30,30,-30,8
1611,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9738,-30,-30,-12,-30,-30,-30,-30,-30,-30,-30,2
3343,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4083,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7163,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
8801,-30,28,-30,-30,-30,-30,-30,-30,-30,-30,1
1233,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7516,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7770,-30,-30,-29,-30,-30,-30,0,-30,-30,-30,6
2017,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5082,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8026,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4910,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6517,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
9169,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5956,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6443,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5175,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7561,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
9445,-30,-30,-30,-30,4,-22,-30,-30,-30,-30,4
2413,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4758,-30,-30,-30,-30,9,-15,-30,-30,-30,-30,4
5633,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8612,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
5593,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
8187,-30,-30,-30,-30,14,-30,-30,-30,-30,-30,4
7372,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
137,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6840,17,-30,-30,-30,-30,3,-30,-30,-30,-30,0
8958,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
996,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1439,-30,-30,-30,-30,-30,-30,-30,-30,-8,-30,8
3096,-30,-30,-5,-2,-30,-30,-30,-30,-27,-30,3
9504,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2306,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
799,30,-30,-30,-30,-30,-18,-30,-30,-30,-30,0
149,-30,-30,-30,-23,-30,-30,-30,10,-30,-30,7
873,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1703,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3008,-30,-30,-30,-30,-30,-7,-30,-30,-10,-30,5
6450,-30,-30,30,-30,-30,-19,-30,-30,-30,-30,2
3618,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4456,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6532,-30,-30,-30,-17,-30,7,-30,-30,-30,-30,5
787,-30,-30,-30,-30,11,-30,-30,-30,-30,-30,4
9776,21,-30,-28,-30,-30,-30,-30,-30,-30,-30,0
446,-1,-30,30,-30,-30,-30,-30,-30,-30,-30,2
4220,-30,-30,30,-30,-30,-12,-30,-30,-26,-30,2
6461,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7600,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2346,-30,-30,-30,-30,-30,9,-30,-30,-30,-30,5
7604,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
5965,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3127,30,-30,-30,-30,-30,-27,-30,-30,-30,-30,0
3354,-30,-30,-14,-30,-26,-1,-30,-30,-30,-30,5
5866,-30,-30,2,0,-30,-29,-30,-30,-30,-30,2
3948,-30,-23,-30,-30,-30,-30,-30,-30,-30,-30,1
3777,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9894,-30,-30,-30,-29,-30,20,-30,-30,-30,-30,5
9702,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2987,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3504,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
26,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7147,-30,-30,-30,-30,-30,10,-30,-30,-30,-30,5
9344,-30,-30,-30,-30,-22,-30,-30,-30,-30,-30,4
6319,-19,-30,23,-30,-30,-6,-30,-30,-30,-30,2
6577,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9757,18,-30,-30,-30,-30,-21,-30,-30,-30,-30,0
1405,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6799,-30,-30,-30,-30,-30,-30,-30,-30,-25,-30,8
6596,-30,-30,-30,-30,-30,-30,-30,-30,-30,16,9
2759,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4626,-30,-30,-30,-30,17,-30,-25,-30,-30,-30,4
8204,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
76,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8058,-30,-30,-30,26,-30,-30,-30,-30,-30,-30,3
2863,-30,-30,-30,-30,-30,-30,-30,-30,-30,3,9
610,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3065,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4216,-30,-30,30,-30,-30,-2,-30,-30,-30,-30,2
4108,-30,-30,-30,0,-30,-30,-30,-30,0,-30,3
733,-30,-30,1,28,-30,-30,-30,-30,-30,-30,3
7033,-30,-30,30,-30,-30,-28,-30,-30,-30,-30,2
4092,-30,-30,30,-21,-30,-11,-30,-30,-30,-30,2
9275,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
582,30,-30,-30,-30,-30,-11,-30,-30,-30,-30,0
7297,-30,-30,-30,-30,-4,-30,-30,-30,-30,-30,4
9368,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
2310,-30,-30,-30,-30,-30,-30,-30,-8,-30,12,9
4088,-30,-30,30,-30,-30,-12,-30,-30,-30,-30,2
5352,-30,-30,-30,-30,30,-9,-30,-30,-30,-30,4
2812,-30,-30,-30,11,-30,-30,-30,-30,-30,-30,3
9795,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4699,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7574,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9679,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2045,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9300,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9931,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1659,-30,-30,-30,-30,-30,-30,-30,-30,0,-30,8
5435,-30,-30,-30,4,-30,-30,-30,-30,-24,-30,3
2294,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5011,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5584,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9146,-30,-30,-30,-30,-30,-10,-30,-30,-30,-30,5
6854,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3417,-30,-30,-30,-30,-30,-30,-30,-30,-30,11,9
3789,-30,-30,-30,-30,-24,-30,-30,-16,-30,-30,7
2931,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8475,-30,-30,30,-30,-30,-29,-30,-30,-30,-30,2
8635,-30,-30,-30,-30,-30,29,-30,-30,-30,-30,5
1368,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8196,-21,-30,-30,-30,-30,-13,-30,-30,-30,-30,5
130,-30,-30,-30,-30,-30,-30,-30,30,-30,-28,7
9573,-30,-30,-30,-30,-20,-17,-30,-30,-30,-30,5
821,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9482,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2153,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4658,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5898,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9356,-30,-30,-30,-24,-30,-30,-30,-30,-30,-30,3
7462,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4014,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6008,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
371,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3589,-30,-30,30,-30,-30,-16,-30,-30,-28,-30,2
3304,-30,-30,-30,-30,-30,0,-30,-30,-30,-30,5
3685,-30,-30,-30,-30,-30,-30,-30,-30,-30,-19,9
4995,-30,-30,-30,-30,-30,-30,-30,-30,-30,9,9
6984,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7433,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3157,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
6884,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3105,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3083,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6056,30,-30,-30,-30,-30,-7,-30,-30,-30,-30,0
1039,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8885,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2945,-30,-30,12,-30,-30,-8,-30,-30,-30,-30,2
9112,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3807,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7538,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
3055,30,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
5890,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7871,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9234,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
7994,-30,-30,30,-30,-30,-18,-30,-30,-30,-30,2
6633,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2041,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
8754,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6963,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9406,-30,-30,-30,30,-30,-9,-30,-30,-30,-30,3
7695,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5514,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
322,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5796,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1403,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
751,-30,-30,-30,-30,-30,-30,-30,20,-30,-30,7
1105,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
8708,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
7867,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1300,-30,-30,-30,30,-30,8,-30,-30,-30,-30,3
66,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5247,-30,-30,-30,-30,-30,-30,-30,-3,-30,-30,7
6151,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3648,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6496,-30,-30,-30,-30,-30,-16,-30,-30,-30,-30,5
2113,-30,-30,30,-23,-30,-30,-30,-30,-30,-30,2
8488,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8082,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9828,-30,-30,-30,-30,-30,-30,-30,-30,3,-30,8
2049,-30,-30,-30,-30,-30,-22,-30,-4,-30,-30,7
3020,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
245,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5040,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8786,-30,-30,-30,-18,-30,-30,-30,-30,-30,-30,3
8838,-30,-30,-30,-25,-30,-5,-30,-30,-30,-30,5
7858,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1661,-30,-30,-30,-30,-30,-30,-30,-30,-30,22,9
5750,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9549,-30,-30,-30,-30,9,-30,-30,-30,-30,-30,4
3601,30,-30,-30,-30,-30,-26,-30,-30,-30,-30,0
7655,-30,20,-30,-30,-30,-30,12,-30,-30,-30,1
9471,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5639,-30,-30,-30,30,-30,2,-30,-30,-30,-30,3
2304,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
9621,30,-30,-30,-30,-30,-28,-30,-30,-30,-30,0
4542,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
5094,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5893,-30,-30,-30,-30,-30,-30,-30,9,-30,-30,7
4595,-30,-30,-30,-30,-30,-10,-30,-30,-30,-30,5
5461,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2895,-30,-30,-30,-30,-30,-22,30,-30,-30,-30,6
3597,-30,-30,-30,-30,-30,20,-30,-30,19,-30,5
4,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3349,-30,-30,-30,30,-30,8,-30,-30,-30,-30,3
2088,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3180,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2509,-30,-30,-30,-30,-30,-30,-30,17,-30,-14,7
2837,-30,-30,-30,23,-30,-30,-30,-30,30,-30,8
5542,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1742,-30,-30,-30,-12,-30,24,-30,-30,22,-30,5
1858,-30,-30,-30,-18,-30,-30,-30,-30,-30,-30,3
2876,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2482,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2883,-30,-30,-30,30,-30,-3,-30,-30,-30,-30,3
2731,-30,-30,-30,-30,-30,3,-30,-30,-30,-30,5
3185,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2612,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2505,-30,-30,-30,30,-30,30,-30,-30,-30,-30,3
6118,-30,-30,6,-2,-30,-30,-30,-30,-30,-30,2
7050,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8260,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
6625,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3415,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2160,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1977,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7351,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5091,30,-30,-30,-30,-30,-9,-30,-30,-30,-30,0
3580,-30,-30,-30,23,-30,28,-30,-30,-30,-30,5
8834,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5794,13,-30,-30,-30,-30,-12,-30,-30,-30,-30,0
3768,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
146,-30,-30,-30,-24,-30,30,-30,-30,-30,-30,5
3811,-30,-30,-30,18,-30,22,-30,-30,-30,-30,5
5544,-30,-30,-30,30,-30,-26,-30,-30,-30,-30,3
